-124.074780, 46.394134, 10.0
-124.072170, 46.394134, 10.0
-124.069560, 46.394134, 10.0
-124.066950, 46.394134, 10.0
-124.064341, 46.394134, 10.0
-124.061731, 46.394134, 10.0
-124.014752, 46.394134, 10.0
-124.012142, 46.394134, 10.0
-124.009533, 46.394134, 10.0
-124.006923, 46.394134, 10.0
-124.004313, 46.394134, 10.0
-124.001703, 46.394134, 10.0
-123.999093, 46.394134, 10.0
-123.996483, 46.394134, 10.0
-123.993873, 46.394134, 10.0
-123.991263, 46.394134, 10.0
-123.988653, 46.394134, 10.0
-123.986043, 46.394134, 10.0
-123.983433, 46.394134, 10.0
-123.980824, 46.394134, 10.0
-123.978214, 46.394134, 10.0
-123.975604, 46.394134, 10.0
-123.972994, 46.394134, 10.0
-123.970384, 46.394134, 10.0
-123.967774, 46.394134, 10.0
-123.965164, 46.394134, 10.0
-123.962554, 46.394134, 10.0
-123.959944, 46.394134, 10.0
-123.957334, 46.394134, 10.0
-123.954724, 46.394134, 10.0
-123.952115, 46.394134, 10.0
-124.300000, 46.395931, 10.0
-124.275110, 46.395931, 10.0
-124.251705, 46.395931, 10.0
-124.229786, 46.395931, 10.0
-124.209352, 46.395931, 10.0
-124.190403, 46.395931, 10.0
-124.172940, 46.395931, 10.0
-124.156962, 46.395931, 10.0
-124.142469, 46.395931, 10.0
-124.129462, 46.395931, 10.0
-124.117940, 46.395931, 10.0
-124.107903, 46.395931, 10.0
-124.099352, 46.395931, 10.0
-124.092286, 46.395931, 10.0
-124.086705, 46.395931, 10.0
-124.082610, 46.395931, 10.0
-124.080000, 46.395931, 10.0
-124.077390, 46.395931, 10.0
-124.074780, 46.395931, 10.0
-124.072170, 46.395931, 10.0
-124.069560, 46.395931, 10.0
-124.066950, 46.395931, 10.0
-124.064341, 46.395931, 10.0
-124.061731, 46.395931, 10.0
-124.014752, 46.395931, 10.0
-124.012142, 46.395931, 10.0
-124.009533, 46.395931, 10.0
-124.006923, 46.395931, 10.0
-124.004313, 46.395931, 10.0
-124.001703, 46.395931, 10.0
-123.999093, 46.395931, 10.0
-123.996483, 46.395931, 10.0
-123.993873, 46.395931, 10.0
-123.991263, 46.395931, 10.0
-123.988653, 46.395931, 10.0
-123.986043, 46.395931, 10.0
-123.983433, 46.395931, 10.0
-123.980824, 46.395931, 10.0
-123.978214, 46.395931, 10.0
-123.975604, 46.395931, 10.0
-123.972994, 46.395931, 10.0
-123.970384, 46.395931, 10.0
-123.967774, 46.395931, 10.0
-123.965164, 46.395931, 10.0
-123.962554, 46.395931, 10.0
-123.959944, 46.395931, 10.0
-123.957334, 46.395931, 10.0
-123.954724, 46.395931, 10.0
-123.952115, 46.395931, 10.0
-124.300000, 46.397727, 10.0
-124.275110, 46.397727, 10.0
-124.251705, 46.397727, 10.0
-124.229786, 46.397727, 10.0
-124.209352, 46.397727, 10.0
-124.190403, 46.397727, 10.0
-124.172940, 46.397727, 10.0
-124.156962, 46.397727, 10.0
-124.142469, 46.397727, 10.0
-124.129462, 46.397727, 10.0
-124.117940, 46.397727, 10.0
-124.107903, 46.397727, 10.0
-124.099352, 46.397727, 10.0
-124.092286, 46.397727, 10.0
-124.086705, 46.397727, 10.0
-124.082610, 46.397727, 10.0
-124.080000, 46.397727, 10.0
-124.077390, 46.397727, 10.0
-124.074780, 46.397727, 10.0
-124.072170, 46.397727, 10.0
-124.069560, 46.397727, 10.0
-124.066950, 46.397727, 10.0
-124.064341, 46.397727, 10.0
-124.061731, 46.397727, 10.0
-124.059121, 46.397727, 10.0
-124.014752, 46.397727, 10.0
-124.012142, 46.397727, 10.0
-124.009533, 46.397727, 10.0
-124.006923, 46.397727, 10.0
-124.004313, 46.397727, 10.0
-124.001703, 46.397727, 10.0
-123.999093, 46.397727, 10.0
-123.996483, 46.397727, 10.0
-123.993873, 46.397727, 10.0
-123.991263, 46.397727, 10.0
-123.988653, 46.397727, 10.0
-123.986043, 46.397727, 10.0
-123.983433, 46.397727, 10.0
-123.980824, 46.397727, 10.0
-123.978214, 46.397727, 10.0
-123.975604, 46.397727, 10.0
-123.972994, 46.397727, 10.0
-123.970384, 46.397727, 10.0
-123.967774, 46.397727, 10.0
-123.965164, 46.397727, 10.0
-123.962554, 46.397727, 10.0
-123.959944, 46.397727, 10.0
-123.957334, 46.397727, 10.0
-123.954724, 46.397727, 10.0
-123.952115, 46.397727, 10.0
-124.300000, 46.399524, 10.0
-124.275110, 46.399524, 10.0
-124.251705, 46.399524, 10.0
-124.229786, 46.399524, 10.0
-124.209352, 46.399524, 10.0
-124.190403, 46.399524, 10.0
-124.172940, 46.399524, 10.0
-124.156962, 46.399524, 10.0
-124.142469, 46.399524, 10.0
-124.129462, 46.399524, 10.0
